image_id,file_name,instances,density_group,density_source,domain,domain_source,growth_stage,stage_source,mean_instance_occlusion,occlusion_group,selection_rank,selection_phase,selection_stratum,alpha_scale,speed_scale,dynamic_alpha,dynamic_speed,alpha_mapping,input_high_frequency_ratio,output_high_frequency_ratio,high_frequency_ratio_change,aswb_relative_change,msia_input_relative_change,msia_output_relative_change,decoder_logits_relative_change,decoder_boxes_relative_change,normal_mean_nodes_per_hyperedge,bypass_mean_nodes_per_hyperedge,normal_degree_std,bypass_degree_std,topology_jaccard,topology_change_fraction
1337,f918e1d99105d7ab59246ab1e2bdf2a47dedfc8f51180580168652ec6d0223c9.png,1,0-10,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0,Low (<10%),45,joint_stratum_round_robin,Terraref_2 | 0-10 | Filling,0.4551958739757538,0.4859240651130676,0.1317206174135208,1.1401468515396118,inverse,0.1609431803226471,0.0022720086853951216,-0.15867117163725197,1.31549072265625,0.5863182544708252,0.3338879346847534,0.47262856364250183,0.8274108171463013,477.05875,337.06625,346.1560165567508,285.8767424274621,0.6224335756313616,0.1184125
160,1ceffde8e25265825dad91a152fcfe8fb34e174b2977ea0f0ed2dd0111b9c49a.png,21,20-30,authoritative_subset_annotations,NAU_2,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.06350273543379235,Low (<10%),46,joint_stratum_round_robin,NAU_2 | 20-30 | Post-Flowering,0.46092620491981506,0.49044936895370483,0.1308610737323761,1.1433145999908447,inverse,0.16532698273658752,0.0018958107102662325,-0.1634311720263213,1.3027896881103516,0.5763653516769409,0.33807721734046936,0.45233461260795593,0.7283294796943665,339.7225,237.15625,291.4531017054888,232.15840892790746,0.5905888759452138,0.09280390625
435,52fe0e7e01ad112fabecb3d1269e58a91929a866fb93028a6c9b5d7ab393ae8c.png,33,30-40,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.04942989560109619,Low (<10%),47,joint_stratum_round_robin,Terraref_2 | 30-40 | Filling,0.456757128238678,0.485518217086792,0.1314864307641983,1.1398627758026123,inverse,0.15347039699554443,0.0020595588721334934,-0.15141083812341094,1.2937183380126953,0.5493403077125549,0.3312157392501831,0.5542283654212952,0.6192266345024109,127.11875,81.9925,147.00990493309456,106.01700898322872,0.4796348873616897,0.04596328125
92,11944b36d9fda4c21a7203421dd4a0de61b9d9a8c8448d3418dea4e28c31450a.png,80,80-100,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.06993234837314997,Low (<10%),48,joint_stratum_round_robin,NAU_3 | 80-100 | Filling,0.4469195306301117,0.4817310869693756,0.13296206295490265,1.137211799621582,inverse,0.14146362245082855,0.001703782007098198,-0.13975984044373035,1.2642971277236938,0.44030532240867615,0.24465306103229523,0.42865604162216187,0.7143523097038269,281.09,241.73125,276.85892057147083,251.27873521935257,0.7073177700945795,0.05601640625
1124,d4ae9c2180ce6013bddca86d5ef93407c8e4898f5be17a8cb7cc3ce88880318e.png,23,20-30,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.10449273541480145,Medium (10-30%),49,joint_stratum_round_robin,CIMMYT_3 | 20-30 | Post-Flowering,0.46802860498428345,0.4950229227542877,0.12979571521282196,1.1465160846710205,inverse,0.15427711606025696,0.0018745743436738849,-0.15240254171658307,1.232787013053894,0.5755506157875061,0.38782739639282227,0.4258235991001129,0.7362532019615173,446.545,311.64375,355.6927894616364,288.2291004321693,0.5985257376582579,0.11901328125
1323,f674ddf815f4be5e36b4bf4905559562630da66d37cfb70c3aadf9563ff7e638.png,99,80-100,authoritative_subset_annotations,UQ_7,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.17865706961537364,Medium (10-30%),50,joint_stratum_round_robin,UQ_7 | 80-100 | Ripening,0.46020975708961487,0.48515257239341736,0.13096854090690613,1.1396068334579468,inverse,0.16435648500919342,0.002602707128971815,-0.1617537778802216,1.2818135023117065,0.4356165826320648,0.28866973519325256,0.7233226895332336,0.6159586906433105,148.15625,126.68,176.41143836479964,159.9116829690689,0.6650309350175311,0.03455703125
590,7228cb212d5496d80c4d3b4b5ffb61206d2ff1e8a4da739aeb8b137454797c51.png,40,40-50,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.06181270345169911,Low (<10%),51,joint_stratum_round_robin,CIMMYT_3 | 40-50 | Post-Flowering,0.47452858090400696,0.4931931495666504,0.12882071733474731,1.1452351808547974,inverse,0.16192187368869781,0.0020372990984469652,-0.15988457459025085,1.2617459297180176,0.6388176679611206,0.3940826952457428,0.4217574894428253,0.7123436331748962,303.4325,241.20375,285.7841828963772,242.36145214521534,0.615154784014116,0.08110703125
508,61d9ad2002e4f17842d08728cb07b131277a957a9f6a19dcb3efe60f4164bb26.png,82,80-100,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.0012616616689480884,Low (<10%),52,joint_stratum_round_robin,KSU_3 | 80-100 | Filling,0.45436134934425354,0.48768049478530884,0.13184580206871033,1.1413763761520386,inverse,0.15555821359157562,0.0017893253825604916,-0.15376888820901513,1.2752426862716675,0.49217453598976135,0.27824667096138,0.6549604535102844,0.6728677153587341,206.85875,130.62,217.9274106174749,155.71460464580707,0.5617508908325235,0.05918828125
881,a981b3674d8fb6aaaab46b3bb7ad0bf52f8aca96032a69fcac43a72c462c7dd2.png,0,0-10,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0,Low (<10%),53,joint_stratum_round_robin,CIMMYT_3 | 0-10 | Post-Flowering,0.4420582056045532,0.4718988537788391,0.13369126617908478,1.1303291320800781,inverse,0.09813208132982254,0.0018981217872351408,-0.0962339595425874,1.3265066146850586,0.36486080288887024,0.23913858830928802,0.09067066013813019,0.9383387565612793,1019.0375,895.47,434.98961894940663,430.4485237516793,0.8383536980579495,0.1052140625
59,0af5c1bc753619e4f5d504e5424d056af22954f04d50cd0d4a21682cfdd9a4dc.png,55,50-60,authoritative_subset_annotations,CIMMYT_3,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.08591213905091168,Low (<10%),54,joint_stratum_round_robin,CIMMYT_3 | 50-60 | Post-Flowering,0.4625532627105713,0.49284857511520386,0.13061700761318207,1.1449940204620361,inverse,0.15338465571403503,0.0017804264789447188,-0.15160422923509032,1.2625850439071655,0.5797693133354187,0.36592531204223633,0.448891282081604,0.7027274966239929,325.775,242.94,300.1015650992177,245.77677911063932,0.6009430310707625,0.0886
1129,d5abfdbd63a0d137f610cd4de02cb9ec29c27d4e2861548df0c3043bcf7f87d7.png,63,60-70,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.03781990058589175,Low (<10%),55,joint_stratum_round_robin,UQ_10 | 60-70 | Filling-Ripening,0.46147897839546204,0.4853081703186035,0.13077816367149353,1.1397156715393066,inverse,0.14011092483997345,0.002670310903340578,-0.13744061393663287,1.2849265336990356,0.4938300848007202,0.31487786769866943,0.5052369832992554,0.6382706165313721,308.2825,242.40625,302.76556969667143,256.9439967404133,0.7036067424854697,0.05988046875
873,a78f889b83294e2bdf12ceb6e0eeea8e8330e86847380ac1aed6deb50b9aa1f0.png,51,50-60,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.06996430062836202,Low (<10%),56,joint_stratum_round_robin,Terraref_1 | 50-60 | Ripening,0.46247315406799316,0.48911717534065247,0.1306290328502655,1.142382025718689,inverse,0.14701958000659943,0.0017266628565266728,-0.14529291715007275,1.301235318183899,0.5573534369468689,0.3864615261554718,0.5400305986404419,0.7005679607391357,127.67375,98.54875,162.6080096764532,131.76272755767278,0.539766539613395,0.0422609375
94,11f2950bd15de7c55f66c7af78436d0f444c56f332edd455cb8ad2f4cd2fdc76.png,40,40-50,authoritative_subset_annotations,Terraref_2,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.05229558870945587,Low (<10%),57,joint_stratum_round_robin,Terraref_2 | 40-50 | Filling,0.4563837945461273,0.4850199818611145,0.13154242932796478,1.1395139694213867,inverse,0.16392546892166138,0.0020032781176269054,-0.16192219080403447,1.3198027610778809,0.5427684187889099,0.31653252243995667,0.5007256269454956,0.6685271859169006,267.90875,176.765,251.82113031562204,189.50144399185984,0.5611900080749921,0.07811640625
848,a2bbc0c13317f4d9b68c06fa6a1b9f955583f16d5f81bcdfa720f57e587b247e.png,38,30-40,authoritative_subset_annotations,UQ_9,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.16220350762107016,Medium (10-30%),58,joint_stratum_round_robin,UQ_9 | 30-40 | Filling-Ripening,0.46423575282096863,0.4848332405090332,0.13036464154720306,1.139383316040039,inverse,0.10829297453165054,0.003064300399273634,-0.10522867413237691,1.2553528547286987,0.6248117089271545,0.4383905529975891,0.5620965957641602,0.5145800113677979,468.63375,314.13875,375.8899800619025,297.42989846086004,0.6154794704310229,0.1164484375
1326,f6ad84a7559f46204cf40d3df1962b50738ddb5d6cc4ee35f461b265b3d6d021.png,76,70-80,authoritative_subset_annotations,UQ_10,authoritative_subset_annotations,Filling-Ripening,authoritative_subset_annotations,0.11644605901175777,Medium (10-30%),59,joint_stratum_round_robin,UQ_10 | 70-80 | Filling-Ripening,0.4627264142036438,0.48257482051849365,0.1305910348892212,1.1378023624420166,inverse,0.14051106572151184,0.0034563676454126835,-0.13705469807609916,1.2706234455108643,0.5138013362884521,0.3281556963920593,0.5785189867019653,0.6200472116470337,371.785,276.895,323.63161932203104,267.3839051345462,0.6550756345938568,0.0844921875
907,ad0d94309c53fab42484e0c3c5f83ac1e56cb5dd2f9d4305169bb8c72cf2bcb8.png,48,40-50,authoritative_subset_annotations,Ukyoto_1,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.13770670205383198,Medium (10-30%),60,joint_stratum_round_robin,Ukyoto_1 | 40-50 | Post-Flowering,0.4619736075401306,0.48822057247161865,0.13070395588874817,1.141754388809204,inverse,0.16185973584651947,0.0020442488603293896,-0.15981548698619008,1.3063119649887085,0.625184953212738,0.42662113904953003,0.43279731273651123,0.7112614512443542,216.24375,154.9675,209.6460990238967,163.33096443647787,0.5873819361666871,0.06030703125
1060,c9e70ffb0c261c71e09485fb98f28d39b837683b3195bcb32a8e743f123f89da.png,62,60-70,authoritative_subset_annotations,Terraref_1,authoritative_subset_annotations,Ripening,authoritative_subset_annotations,0.04320814549055642,Low (<10%),61,joint_stratum_round_robin,Terraref_1 | 60-70 | Ripening,0.4579063951969147,0.4849311113357544,0.13131405413150787,1.1394517421722412,inverse,0.1547643095254898,0.002160603180527687,-0.15260370634496212,1.3085500001907349,0.6026953458786011,0.3685438930988312,0.664729118347168,0.688319981098175,232.00875,118.9275,230.25048843257096,138.31672347821865,0.4411722431547283,0.08504921875
1176,dd7deb17ffb0191dd839ca9ab6441aae406e0e497b9cf473a086d71ca0729833.png,74,70-80,authoritative_subset_annotations,NAU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.08581698454224553,Low (<10%),62,joint_stratum_round_robin,NAU_3 | 70-80 | Filling,0.45227915048599243,0.4864278733730316,0.13215813040733337,1.1404995918273926,inverse,0.1465522050857544,0.0016324800672009587,-0.14491972501855344,1.2673909664154053,0.5127102732658386,0.28494793176651,0.5171711444854736,0.7516594529151917,294.1525,249.61125,288.3202633249179,261.5667436304499,0.711186550020455,0.05736015625
264,2ebc1edb8574427a21a245fbd141cd927ea3148b360c1c0c629b375067f805e9.png,30,30-40,authoritative_subset_annotations,KSU_3,authoritative_subset_annotations,Filling,authoritative_subset_annotations,0.002975295850950478,Low (<10%),63,joint_stratum_round_robin,KSU_3 | 30-40 | Filling,0.4605110287666321,0.49168792366981506,0.1309233456850052,1.144181489944458,inverse,0.16121132671833038,0.0019245153525844216,-0.15928681136574596,1.2861930131912231,0.6083689332008362,0.36208024621009827,0.48832225799560547,0.7787058353424072,338.79625,208.0125,297.7490255835231,211.9022500912862,0.5433495625176404,0.10111953125
669,84185ca9e0886adf5349b2540ca11062bf1ad9813fe5a2c6cf6a597df09f3247.png,15,10-20,authoritative_subset_annotations,UQ_11,authoritative_subset_annotations,Post-Flowering,authoritative_subset_annotations,0.0,Low (<10%),64,joint_stratum_round_robin,UQ_11 | 10-20 | Post-Flowering,0.4573810398578644,0.4836016297340393,0.13139285147190094,1.1385211944580078,inverse,0.13778723776340485,0.0023031842429190874,-0.13548405352048576,1.292471170425415,0.5572085976600647,0.3597768545150757,0.6084738373756409,0.7232601046562195,461.96125,330.78375,348.1924895060741,285.0694336226483,0.5899498092148476,0.12778125
